eartag,species,date,dpi,barn,innoc,barni,general,temp,feces,odnd,headmucos,resp,totscore,autosum,tempc,expt
153,Bovine,23/12/2020,27,6,1,6a,0,0,0,0,0,0,0,0,38.2,Experimental Barn
162,Caprine,23/12/2020,27,6,0,6b,0,0,0,0,0,0,0,0,38.5,Experimental Barn
169,Caprine,23/12/2020,27,6,0,6b,0,2,0,0,0,0,2,2,40.2,Experimental Barn
173,Caprine,23/12/2020,27,6,0,6b,0,0,0,0,0,0,0,0,38.7,Experimental Barn
185,Caprine,23/12/2020,27,6,0,6b,0,0,0,0,0,0,0,0,38.5,Experimental Barn
172,Caprine,23/12/2020,27,5,1,5a,0,0,0,0,0,0,0,0,0,Positive Control
174,Caprine,23/12/2020,27,5,0,5b,0,0,0,0,0,0,0,0,38,Positive Control
175,Caprine,23/12/2020,27,5,0,5b,0,0,0,0,0,0,0,0,0,Positive Control
179,Caprine,23/12/2020,27,5,1,5a,0,0,0,0,0,0,0,0,0,Positive Control
167,Caprine,23/12/2020,27,3,0,3a,0,0,0,0,0,0,0,0,38.4,Negative Control
183,Caprine,23/12/2020,27,3,0,3a,0,0,0,0,0,0,0,0,38.9,Negative Control
99,Bovine,24/12/2020,28,1,1,1a,0,0,0,0,0,0,0,0,38.6,Experimental Barn
110,Bovine,24/12/2020,28,1,1,1a,0,0,0,0,0,0,0,0,38.7,Experimental Barn
151,Bovine,24/12/2020,28,1,1,1a,0,0,0,0,0,0,0,0,38.8,Experimental Barn
161,Bovine,24/12/2020,28,1,1,1a,0,0,0,0,0,0,0,0,38.9,Experimental Barn
164,Caprine,24/12/2020,28,1,0,1b,0,0,0,0,0,0,0,0,38.9,Experimental Barn
171,Caprine,24/12/2020,28,1,0,1b,0,0,0,0,0,0,0,0,38.8,Experimental Barn
182,Caprine,24/12/2020,28,1,0,1b,0,0,0,0,0,0,0,0,38.8,Experimental Barn
180,Caprine,24/12/2020,28,1,0,1b,0,0,0,0,0,0,0,0,38.9,Experimental Barn
152,Bovine,24/12/2020,28,4,1,4a,0,0,0,0,0,0,0,0,38.9,Experimental Barn
155,Bovine,24/12/2020,28,4,1,4a,0,0,0,0,0,0,0,0,38.7,Experimental Barn
158,Bovine,24/12/2020,28,4,1,4a,0,0,0,0,0,0,0,0,39,Experimental Barn
159,Bovine,24/12/2020,28,4,1,4a,0,0,0,0,0,0,0,0,38.6,Experimental Barn
165,Caprine,24/12/2020,28,4,0,4b,0,0,0,0,0,0,0,0,38.9,Experimental Barn
166,Caprine,24/12/2020,28,4,0,4b,0,0,0,0,0,0,0,0,38.7,Experimental Barn
176,Caprine,24/12/2020,28,4,0,4b,0,0,0,0,0,0,0,0,39.4,Experimental Barn
181,Caprine,24/12/2020,28,4,0,4b,0,0,0,0,0,0,0,0,0,Experimental Barn
113,Bovine,24/12/2020,28,6,1,6a,0,0,0,0,0,0,0,0,38.3,Experimental Barn
149,Bovine,24/12/2020,28,6,1,6a,0,0,0,0,0,0,0,0,38.6,Experimental Barn
156,Bovine,24/12/2020,28,6,1,6a,0,0,0,0,0,0,0,0,38.8,Experimental Barn
153,Bovine,24/12/2020,28,6,1,6a,0,0,0,0,0,0,0,0,38.5,Experimental Barn
162,Caprine,24/12/2020,28,6,0,6b,0,0,0,0,0,0,0,0,38.7,Experimental Barn
169,Caprine,24/12/2020,28,6,0,6b,0,1,0,0,0,0,1,1,39.9,Experimental Barn
173,Caprine,24/12/2020,28,6,0,6b,0,0,0,0,0,0,0,0,38.9,Experimental Barn
185,Caprine,24/12/2020,28,6,0,6b,0,0,0,0,0,0,0,0,38.2,Experimental Barn
172,Caprine,24/12/2020,28,5,1,5a,0,0,0,0,0,0,0,0,0,Positive Control
174,Caprine,24/12/2020,28,5,0,5b,0,0,0,0,0,0,0,0,38.6,Positive Control
175,Caprine,24/12/2020,28,5,0,5b,0,0,0,0,0,0,0,0,0,Positive Control
179,Caprine,24/12/2020,28,5,1,5a,0,0,0,0,0,0,0,0,0,Positive Control
167,Caprine,24/12/2020,28,3,0,3a,0,0,0,0,0,0,0,0,38.9,Negative Control
183,Caprine,24/12/2020,28,3,0,3a,0,0,0,0,0,0,0,0,39.2,Negative Control
99,Bovine,25/12/2020,29,1,1,1a,0,0,0,0,0,0,0,0,38.5,Experimental Barn
110,Bovine,25/12/2020,29,1,1,1a,0,0,0,0,0,0,0,0,38.7,Experimental Barn
151,Bovine,25/12/2020,29,1,1,1a,0,0,0,0,0,0,0,0,38.2,Experimental Barn
161,Bovine,25/12/2020,29,1,1,1a,0,0,0,0,0,0,0,0,38.4,Experimental Barn
164,Caprine,25/12/2020,29,1,0,1b,0,0,0,0,0,0,0,0,38,Experimental Barn
171,Caprine,25/12/2020,29,1,0,1b,0,0,0,0,0,0,0,0,38.8,Experimental Barn
182,Caprine,25/12/2020,29,1,0,1b,0,0,0,0,0,0,0,0,38.5,Experimental Barn
180,Caprine,25/12/2020,29,1,0,1b,0,0,0,0,0,0,0,0,38.1,Experimental Barn
152,Bovine,25/12/2020,29,4,1,4a,0,0,0,0,0,0,0,0,37.8,Experimental Barn
155,Bovine,25/12/2020,29,4,1,4a,0,0,0,0,0,0,0,0,38.3,Experimental Barn
158,Bovine,25/12/2020,29,4,1,4a,0,0,0,0,0,0,0,0,38.5,Experimental Barn
159,Bovine,25/12/2020,29,4,1,4a,0,0,0,0,0,0,0,0,38.4,Experimental Barn
165,Caprine,25/12/2020,29,4,0,4b,0,0,0,0,0,0,0,0,38,Experimental Barn
166,Caprine,25/12/2020,29,4,0,4b,0,0,0,0,0,0,0,0,38.3,Experimental Barn
176,Caprine,25/12/2020,29,4,0,4b,0,0,0,0,0,0,0,0,39,Experimental Barn
181,Caprine,25/12/2020,29,4,0,4b,0,0,0,0,0,0,0,0,0,Experimental Barn
113,Bovine,25/12/2020,29,6,1,6a,0,0,0,0,0,0,0,0,38,Experimental Barn
149,Bovine,25/12/2020,29,6,1,6a,0,0,0,0,0,0,0,0,38.4,Experimental Barn
156,Bovine,25/12/2020,29,6,1,6a,0,0,0,0,0,0,0,0,38.3,Experimental Barn
153,Bovine,25/12/2020,29,6,1,6a,0,0,0,0,0,0,0,0,38,Experimental Barn
162,Caprine,25/12/2020,29,6,0,6b,0,0,0,0,0,0,0,0,38.9,Experimental Barn
169,Caprine,25/12/2020,29,6,0,6b,0,2,0,0,0,0,2,2,38.3,Experimental Barn
173,Caprine,25/12/2020,29,6,0,6b,0,0,0,0,0,0,0,0,38.8,Experimental Barn
185,Caprine,25/12/2020,29,6,0,6b,0,0,0,0,0,0,0,0,38,Experimental Barn
172,Caprine,25/12/2020,29,5,1,5a,0,0,0,0,0,0,0,0,0,Positive Control
174,Caprine,25/12/2020,29,5,0,5b,0,0,0,0,0,0,0,0,37.8,Positive Control
175,Caprine,25/12/2020,29,5,0,5b,0,0,0,0,0,0,0,0,0,Positive Control
179,Caprine,25/12/2020,29,5,1,5a,0,0,0,0,0,0,0,0,0,Positive Control
167,Caprine,25/12/2020,29,3,0,3a,0,0,0,0,0,0,0,0,38.3,Negative Control
183,Caprine,25/12/2020,29,3,0,3a,0,0,0,0,0,0,0,0,38.4,Negative Control
99,Bovine,26/12/2020,30,1,1,1a,0,0,0,0,0,0,0,0,38.5,Experimental Barn
110,Bovine,26/12/2020,30,1,1,1a,0,0,0,0,0,0,0,0,37.9,Experimental Barn
151,Bovine,26/12/2020,30,1,1,1a,0,0,0,0,0,0,0,0,38.6,Experimental Barn
161,Bovine,26/12/2020,30,1,1,1a,0,0,0,0,0,0,0,0,38.5,Experimental Barn
164,Caprine,26/12/2020,30,1,0,1b,0,0,0,0,0,0,0,0,38.4,Experimental Barn
171,Caprine,26/12/2020,30,1,0,1b,0,0,0,0,0,0,0,0,38.5,Experimental Barn
182,Caprine,26/12/2020,30,1,0,1b,0,0,0,0,0,0,0,0,38.1,Experimental Barn
180,Caprine,26/12/2020,30,1,0,1b,0,0,0,0,0,0,0,0,37.8,Experimental Barn
152,Bovine,26/12/2020,30,4,1,4a,0,0,0,0,0,0,0,0,38.1,Experimental Barn
155,Bovine,26/12/2020,30,4,1,4a,0,0,0,0,0,0,0,0,39.1,Experimental Barn
158,Bovine,26/12/2020,30,4,1,4a,0,0,0,0,0,0,0,0,38.5,Experimental Barn
159,Bovine,26/12/2020,30,4,1,4a,0,0,0,0,0,0,0,0,38.4,Experimental Barn
165,Caprine,26/12/2020,30,4,0,4b,0,0,0,0,0,0,0,0,38.2,Experimental Barn
166,Caprine,26/12/2020,30,4,0,4b,0,0,0,0,0,0,0,0,38.2,Experimental Barn
176,Caprine,26/12/2020,30,4,0,4b,0,0,0,0,0,0,0,0,38.6,Experimental Barn
181,Caprine,26/12/2020,30,4,0,4b,0,0,0,0,0,0,0,0,0,Experimental Barn
113,Bovine,26/12/2020,30,6,1,6a,0,0,0,0,0,0,0,0,38.1,Experimental Barn
149,Bovine,26/12/2020,30,6,1,6a,0,0,0,0,0,0,0,0,37.8,Experimental Barn
156,Bovine,26/12/2020,30,6,1,6a,0,0,0,0,0,0,0,0,38.8,Experimental Barn
153,Bovine,26/12/2020,30,6,1,6a,0,0,0,0,0,0,0,0,37.6,Experimental Barn
162,Caprine,26/12/2020,30,6,0,6b,0,0,0,0,0,0,0,0,39,Experimental Barn
169,Caprine,26/12/2020,30,6,0,6b,0,2,0,0,0,0,2,2,39.4,Experimental Barn
173,Caprine,26/12/2020,30,6,0,6b,0,0,0,0,0,0,0,0,38.9,Experimental Barn
185,Caprine,26/12/2020,30,6,0,6b,0,0,0,0,0,0,0,0,38.5,Experimental Barn
172,Caprine,26/12/2020,30,5,1,5a,0,0,0,0,0,0,0,0,0,Positive Control
174,Caprine,26/12/2020,30,5,0,5b,1,0,0,1,0,0,2,2,38.4,Positive Control
175,Caprine,26/12/2020,30,5,0,5b,0,0,0,0,0,0,0,0,0,Positive Control
179,Caprine,26/12/2020,30,5,1,5a,0,0,0,0,0,0,0,0,0,Positive Control
167,Caprine,26/12/2020,30,3,0,3a,0,0,0,0,0,0,0,0,38.8,Negative Control
183,Caprine,26/12/2020,30,3,0,3a,0,0,0,0,0,0,0,0,39,Negative Control
99,Bovine,27/12/2020,31,1,1,1a,0,0,0,0,0,0,0,0,38.4,Experimental Barn
110,Bovine,27/12/2020,31,1,1,1a,0,0,0,0,0,0,0,0,37.6,Experimental Barn
151,Bovine,27/12/2020,31,1,1,1a,0,0,0,0,0,0,0,0,38.2,Experimental Barn
161,Bovine,27/12/2020,31,1,1,1a,0,0,0,0,0,0,0,0,38.7,Experimental Barn
164,Caprine,27/12/2020,31,1,0,1b,0,0,0,0,0,0,0,0,38.2,Experimental Barn
171,Caprine,27/12/2020,31,1,0,1b,0,0,0,0,0,0,0,0,38.6,Experimental Barn
182,Caprine,27/12/2020,31,1,0,1b,0,0,0,0,0,0,0,0,38,Experimental Barn
180,Caprine,27/12/2020,31,1,0,1b,0,0,0,0,0,0,0,0,38.2,Experimental Barn
152,Bovine,27/12/2020,31,4,1,4a,0,0,0,0,0,0,0,0,38.8,Experimental Barn
155,Bovine,27/12/2020,31,4,1,4a,0,0,0,0,0,0,0,0,38.4,Experimental Barn
158,Bovine,27/12/2020,31,4,1,4a,0,0,0,0,0,0,0,0,39.1,Experimental Barn
159,Bovine,27/12/2020,31,4,1,4a,0,0,0,0,0,0,0,0,38,Experimental Barn
165,Caprine,27/12/2020,31,4,0,4b,0,0,0,0,0,0,0,0,37.7,Experimental Barn
166,Caprine,27/12/2020,31,4,0,4b,0,0,0,0,0,0,0,0,38.3,Experimental Barn
176,Caprine,27/12/2020,31,4,0,4b,0,0,0,0,0,0,0,0,38.9,Experimental Barn
181,Caprine,27/12/2020,31,4,0,4b,0,0,0,0,0,0,0,0,0,Experimental Barn
113,Bovine,27/12/2020,31,6,1,6a,0,0,0,0,0,0,0,0,37.7,Experimental Barn
149,Bovine,27/12/2020,31,6,1,6a,0,0,0,0,0,0,0,0,38.5,Experimental Barn
156,Bovine,27/12/2020,31,6,1,6a,0,0,0,0,0,0,0,0,38.7,Experimental Barn
153,Bovine,27/12/2020,31,6,1,6a,0,0,0,0,0,0,0,0,37.9,Experimental Barn
162,Caprine,27/12/2020,31,6,0,6b,0,1,0,0,0,0,1,1,39.7,Experimental Barn
169,Caprine,27/12/2020,31,6,0,6b,0,2,0,0,0,0,2,2,38.2,Experimental Barn
173,Caprine,27/12/2020,31,6,0,6b,0,0,0,0,0,0,0,0,38.7,Experimental Barn
185,Caprine,27/12/2020,31,6,0,6b,0,0,0,0,0,0,0,0,37.5,Experimental Barn
172,Caprine,27/12/2020,31,5,1,5a,0,0,0,0,0,0,0,0,0,Positive Control
174,Caprine,27/12/2020,31,5,0,5b,0,0,0,0,0,0,0,0,38.4,Positive Control
175,Caprine,27/12/2020,31,5,0,5b,0,0,0,0,0,0,0,0,0,Positive Control
179,Caprine,27/12/2020,31,5,1,5a,0,0,0,0,0,0,0,0,0,Positive Control
167,Caprine,27/12/2020,31,3,0,3a,0,0,0,0,0,0,0,0,38,Negative Control
183,Caprine,27/12/2020,31,3,0,3a,0,0,0,0,0,0,0,0,38.5,Negative Control
99,Bovine,28/12/2020,32,1,1,1a,0,0,0,0,0,0,0,0,38.3,Experimental Barn
110,Bovine,28/12/2020,32,1,1,1a,0,0,0,0,0,0,0,0,38,Experimental Barn
151,Bovine,28/12/2020,32,1,1,1a,0,0,0,0,0,0,0,0,38.3,Experimental Barn
161,Bovine,28/12/2020,32,1,1,1a,0,0,0,0,0,0,0,0,38.6,Experimental Barn
164,Caprine,28/12/2020,32,1,0,1b,0,0,0,0,0,0,0,0,38.4,Experimental Barn
171,Caprine,28/12/2020,32,1,0,1b,0,0,0,0,0,0,0,0,37.9,Experimental Barn
182,Caprine,28/12/2020,32,1,0,1b,0,0,0,0,0,0,0,0,37.8,Experimental Barn
180,Caprine,28/12/2020,32,1,0,1b,0,0,0,0,0,0,0,0,37.9,Experimental Barn
152,Bovine,28/12/2020,32,4,1,4a,0,0,0,0,0,0,0,0,38,Experimental Barn
155,Bovine,28/12/2020,32,4,1,4a,0,0,0,0,0,0,0,0,38.1,Experimental Barn
158,Bovine,28/12/2020,32,4,1,4a,0,0,0,0,0,0,0,0,38.5,Experimental Barn
159,Bovine,28/12/2020,32,4,1,4a,0,0,0,0,0,0,0,0,38,Experimental Barn
165,Caprine,28/12/2020,32,4,0,4b,0,0,0,0,0,0,0,0,37.6,Experimental Barn
166,Caprine,28/12/2020,32,4,0,4b,0,0,0,0,0,0,0,0,38.2,Experimental Barn
176,Caprine,28/12/2020,32,4,0,4b,0,0,0,0,0,0,0,0,38.3,Experimental Barn
181,Caprine,28/12/2020,32,4,0,4b,0,0,0,0,0,0,0,0,0,Experimental Barn
113,Bovine,28/12/2020,32,6,1,6a,0,0,0,0,0,0,0,0,37.7,Experimental Barn
149,Bovine,28/12/2020,32,6,1,6a,0,0,0,0,0,0,0,0,38,Experimental Barn
156,Bovine,28/12/2020,32,6,1,6a,0,0,0,0,0,0,0,0,37.9,Experimental Barn
153,Bovine,28/12/2020,32,6,1,6a,0,0,0,0,0,0,0,0,37.8,Experimental Barn
162,Caprine,28/12/2020,32,6,0,6b,0,1,0,0,0,0,1,1,40,Experimental Barn
169,Caprine,28/12/2020,32,6,0,6b,0,2,0,0,0,0,2,2,38.5,Experimental Barn
173,Caprine,28/12/2020,32,6,0,6b,0,0,0,0,0,0,0,0,38.7,Experimental Barn
185,Caprine,28/12/2020,32,6,0,6b,0,0,0,0,0,0,0,0,37.9,Experimental Barn
172,Caprine,28/12/2020,32,5,1,5a,0,0,0,0,0,0,0,0,0,Positive Control
174,Caprine,28/12/2020,32,5,0,5b,0,0,0,0,0,0,0,0,38,Positive Control
175,Caprine,28/12/2020,32,5,0,5b,0,0,0,0,0,0,0,0,0,Positive Control
179,Caprine,28/12/2020,32,5,1,5a,0,0,0,0,0,0,0,0,0,Positive Control
167,Caprine,28/12/2020,32,3,0,3a,0,0,0,0,0,0,0,0,38.5,Negative Control
183,Caprine,28/12/2020,32,3,0,3a,0,0,0,0,0,0,0,0,38.2,Negative Control
99,Bovine,29/12/2020,33,1,1,1a,0,0,0,0,0,0,0,0,38.6,Experimental Barn
110,Bovine,29/12/2020,33,1,1,1a,0,0,0,0,0,0,0,0,38.1,Experimental Barn
151,Bovine,29/12/2020,33,1,1,1a,0,0,0,0,0,0,0,0,38.5,Experimental Barn
161,Bovine,29/12/2020,33,1,1,1a,0,0,0,0,0,0,0,0,38.7,Experimental Barn
164,Caprine,29/12/2020,33,1,0,1b,0,0,0,0,0,0,0,0,38.3,Experimental Barn
171,Caprine,29/12/2020,33,1,0,1b,0,0,0,0,0,0,0,0,38.8,Experimental Barn
182,Caprine,29/12/2020,33,1,0,1b,0,0,0,0,0,0,0,0,37.9,Experimental Barn
180,Caprine,29/12/2020,33,1,0,1b,0,0,0,0,0,0,0,0,37.9,Experimental Barn
152,Bovine,29/12/2020,33,4,1,4a,0,0,0,0,0,0,0,0,38.1,Experimental Barn
155,Bovine,29/12/2020,33,4,1,4a,0,0,0,0,0,0,0,0,38.4,Experimental Barn
158,Bovine,29/12/2020,33,4,1,4a,0,0,0,0,0,0,0,0,39.1,Experimental Barn
159,Bovine,29/12/2020,33,4,1,4a,0,0,0,0,0,0,0,0,38.1,Experimental Barn
165,Caprine,29/12/2020,33,4,0,4b,0,0,0,0,0,0,0,0,38.2,Experimental Barn
166,Caprine,29/12/2020,33,4,0,4b,0,0,0,0,0,0,0,0,38.4,Experimental Barn
176,Caprine,29/12/2020,33,4,0,4b,0,0,0,0,0,0,0,0,38.8,Experimental Barn
181,Caprine,29/12/2020,33,4,0,4b,0,0,0,0,0,0,0,0,0,Experimental Barn
113,Bovine,29/12/2020,33,6,1,6a,0,0,0,0,0,0,0,0,38.3,Experimental Barn
149,Bovine,29/12/2020,33,6,1,6a,0,0,0,0,0,0,0,0,38,Experimental Barn
156,Bovine,29/12/2020,33,6,1,6a,0,0,0,0,0,0,0,0,38.6,Experimental Barn
153,Bovine,29/12/2020,33,6,1,6a,0,0,0,0,0,0,0,0,38.1,Experimental Barn
162,Caprine,29/12/2020,33,6,0,6b,0,1,0,0,0,0,1,1,40,Experimental Barn
169,Caprine,29/12/2020,33,6,0,6b,0,2,0,0,0,0,2,2,39,Experimental Barn
173,Caprine,29/12/2020,33,6,0,6b,0,0,0,0,0,0,0,0,38.8,Experimental Barn
185,Caprine,29/12/2020,33,6,0,6b,0,0,0,0,0,0,0,0,38.8,Experimental Barn
172,Caprine,29/12/2020,33,5,1,5a,0,0,0,0,0,0,0,0,0,Positive Control
174,Caprine,29/12/2020,33,5,0,5b,0,0,0,0,0,0,0,0,38.3,Positive Control
175,Caprine,29/12/2020,33,5,0,5b,0,0,0,0,0,0,0,0,0,Positive Control
179,Caprine,29/12/2020,33,5,1,5a,0,0,0,0,0,0,0,0,0,Positive Control
167,Caprine,29/12/2020,33,3,0,3a,0,0,0,0,0,0,0,0,38.3,Negative Control
183,Caprine,30/12/2020,33,3,0,3a,0,0,0,0,0,0,0,0,38.5,Negative Control
99,Bovine,30/12/2020,34,1,1,1a,0,0,0,0,0,0,0,0,38.5,Experimental Barn
110,Bovine,30/12/2020,34,1,1,1a,0,0,0,0,0,0,0,0,38,Experimental Barn
151,Bovine,30/12/2020,34,1,1,1a,0,0,0,0,0,0,0,0,38.1,Experimental Barn
161,Bovine,30/12/2020,34,1,1,1a,0,0,0,0,0,0,0,0,38.6,Experimental Barn
164,Caprine,30/12/2020,34,1,0,1b,0,0,0,0,0,0,0,0,37.8,Experimental Barn
171,Caprine,30/12/2020,34,1,0,1b,0,0,0,0,0,0,0,0,38.3,Experimental Barn
182,Caprine,30/12/2020,34,1,0,1b,0,0,0,0,0,0,0,0,38,Experimental Barn
180,Caprine,30/12/2020,34,1,0,1b,0,0,0,0,0,0,0,0,38.5,Experimental Barn
152,Bovine,30/12/2020,34,4,1,4a,0,0,0,0,0,0,0,0,38,Experimental Barn
155,Bovine,30/12/2020,34,4,1,4a,0,0,0,0,0,0,0,0,38.5,Experimental Barn
158,Bovine,30/12/2020,34,4,1,4a,0,0,0,0,0,0,0,0,38.8,Experimental Barn
159,Bovine,30/12/2020,34,4,1,4a,0,0,0,0,0,0,0,0,38.2,Experimental Barn
165,Caprine,30/12/2020,34,4,0,4b,0,0,0,0,0,0,0,0,38.5,Experimental Barn
166,Caprine,30/12/2020,34,4,0,4b,0,0,0,0,0,0,0,0,38.4,Experimental Barn
176,Caprine,30/12/2020,34,4,0,4b,0,0,0,0,0,0,0,0,38.8,Experimental Barn
181,Caprine,30/12/2020,34,4,0,4b,0,0,0,0,0,0,0,0,0,Experimental Barn
113,Bovine,30/12/2020,34,6,1,6a,0,0,0,0,0,0,0,0,37.9,Experimental Barn
149,Bovine,30/12/2020,34,6,1,6a,0,0,0,0,0,0,0,0,38.1,Experimental Barn
156,Bovine,30/12/2020,34,6,1,6a,0,0,0,0,0,0,0,0,38.9,Experimental Barn
153,Bovine,30/12/2020,34,6,1,6a,0,0,0,0,0,0,0,0,37.9,Experimental Barn
162,Caprine,30/12/2020,34,6,0,6b,0,0,0,0,0,0,0,0,39.4,Experimental Barn
169,Caprine,30/12/2020,34,6,0,6b,0,2,0,0,0,0,2,2,38.8,Experimental Barn
173,Caprine,30/12/2020,34,6,0,6b,0,0,0,0,0,0,0,0,38.7,Experimental Barn
185,Caprine,30/12/2020,34,6,0,6b,0,0,0,0,0,0,0,0,38,Experimental Barn
172,Caprine,30/12/2020,34,5,1,5a,0,0,0,0,0,0,0,0,0,Positive Control
174,Caprine,30/12/2020,34,5,0,5b,0,0,0,0,0,0,0,0,38.4,Positive Control
175,Caprine,30/12/2020,34,5,0,5b,0,0,0,0,0,0,0,0,0,Positive Control
179,Caprine,30/12/2020,34,5,1,5a,0,0,0,0,0,0,0,0,0,Positive Control
167,Caprine,30/12/2020,34,3,0,3a,0,0,0,0,0,0,0,0,38.3,Negative Control
183,Caprine,30/12/2020,34,3,0,3a,0,0,0,0,0,0,0,0,39.2,Negative Control
99,Bovine,31/12/2020,35,1,1,1a,0,0,0,0,0,0,0,0,38.8,Experimental Barn
110,Bovine,31/12/2020,35,1,1,1a,0,0,0,0,0,0,0,0,38.3,Experimental Barn
151,Bovine,31/12/2020,35,1,1,1a,0,0,0,0,0,0,0,0,38.6,Experimental Barn
161,Bovine,31/12/2020,35,1,1,1a,0,0,0,0,0,0,0,0,39.1,Experimental Barn
164,Caprine,31/12/2020,35,1,0,1b,0,0,0,0,0,0,0,0,38.9,Experimental Barn
171,Caprine,31/12/2020,35,1,0,1b,0,0,0,0,0,0,0,0,38.7,Experimental Barn
182,Caprine,31/12/2020,35,1,0,1b,0,0,0,0,0,0,0,0,38.6,Experimental Barn
180,Caprine,31/12/2020,35,1,0,1b,0,0,0,0,0,0,0,0,38.3,Experimental Barn
152,Bovine,31/12/2020,35,4,1,4a,0,0,0,0,0,0,0,0,38.5,Experimental Barn
155,Bovine,31/12/2020,35,4,1,4a,0,0,0,0,0,0,0,0,37.8,Experimental Barn
158,Bovine,31/12/2020,35,4,1,4a,0,1,0,0,0,0,1,1,39.5,Experimental Barn
159,Bovine,31/12/2020,35,4,1,4a,0,0,0,0,0,0,0,0,37.9,Experimental Barn
165,Caprine,31/12/2020,35,4,0,4b,0,0,0,0,0,0,0,0,39.3,Experimental Barn
166,Caprine,31/12/2020,35,4,0,4b,0,0,0,0,0,0,0,0,39.4,Experimental Barn
176,Caprine,31/12/2020,35,4,0,4b,0,1,0,0,0,0,1,1,39.5,Experimental Barn
181,Caprine,31/12/2020,35,4,0,4b,0,0,0,0,0,0,0,0,0,Experimental Barn
113,Bovine,31/12/2020,35,6,1,6a,0,0,0,0,0,0,0,0,38.5,Experimental Barn
149,Bovine,31/12/2020,35,6,1,6a,0,0,0,0,0,0,0,0,38.8,Experimental Barn
156,Bovine,31/12/2020,35,6,1,6a,0,0,0,0,0,0,0,0,38.9,Experimental Barn
153,Bovine,31/12/2020,35,6,1,6a,0,0,0,0,0,0,0,0,38.9,Experimental Barn
162,Caprine,31/12/2020,35,6,0,6b,0,0,0,0,0,0,0,0,39.4,Experimental Barn
169,Caprine,31/12/2020,35,6,0,6b,0,1,0,0,0,0,1,1,39.7,Experimental Barn
173,Caprine,31/12/2020,35,6,0,6b,0,0,0,0,0,0,0,0,38.9,Experimental Barn
185,Caprine,31/12/2020,35,6,0,6b,0,0,0,0,0,0,0,0,39.2,Experimental Barn
172,Caprine,31/12/2020,35,5,1,5a,0,0,0,0,0,0,0,0,0,Positive Control
174,Caprine,31/12/2020,35,5,0,5b,0,0,0,0,0,0,0,0,38.7,Positive Control
175,Caprine,31/12/2020,35,5,0,5b,0,0,0,0,0,0,0,0,0,Positive Control
179,Caprine,31/12/2020,35,5,1,5a,0,0,0,0,0,0,0,0,0,Positive Control
167,Caprine,31/12/2020,35,3,0,3a,0,0,0,0,0,0,0,0,38.9,Negative Control
183,Caprine,31/12/2020,35,3,0,3a,0,0,0,0,0,0,0,0,38.9,Negative Control
