eartag,species,date,dpi,barn,innoc,barni,general,temp,feces,odnd,headmucos,resp,totscore,autosum,tempc,expt,,,
134,Caprine,31/8/2020,9,5,0,5b,0,0,0,0,0,0,0,0,38.6,B,,,
142,Caprine,31/8/2020,9,5,0,5b,0,0,0,1,1,0,2,2,38.2,B,,,
144,Caprine,31/8/2020,9,5,0,5b,0,0,0,1,1,0,2,2,38.6,B,,,
147,Caprine,31/8/2020,9,5,0,5b,0,0,0,0,1,0,1,1,39.1,B,,,
99,Bovine,31/8/2020,9,6,0,6c,0,0,0,0,0,0,0,0,38.8,Control,,,
110,Bovine,31/8/2020,9,6,0,6c,0,0,0,0,0,0,0,0,38.6,Control,,,
113,Bovine,31/8/2020,9,6,0,6c,0,0,0,0,0,0,0,0,38.8,Control,,,
131,Caprine,31/8/2020,9,6,0,6b,0,0,0,0,0,0,0,0,38.6,Control,,,
137,Caprine,31/8/2020,9,6,0,6b,0,0,0,0,0,0,0,0,39,Control,,,
141,Caprine,31/8/2020,9,6,0,6b,0,0,0,0,0,0,0,0,39.2,Control,,,
103,Bovine,1/9/2020,10,3,1,3a,0,0,0,0,0,0,0,0,38.5,A,,,
106,Bovine,1/9/2020,10,3,1,3a,0,0,0,0,0,0,0,0,37.9,A,,,
107,Bovine,1/9/2020,10,3,1,3a,0,0,0,0,0,0,0,0,38.6,A,,,
109,Bovine,1/9/2020,10,3,1,3a,0,0,0,0,0,0,0,0,38.7,A,,,
122,Caprine,1/9/2020,10,3,0,3b,0,0,0,0,0,0,0,0,39.2,A,,,
135,Caprine,1/9/2020,10,3,0,3b,0,0,0,0,0,0,0,0,38.6,A,,,
145,Caprine,1/9/2020,10,3,0,3b,0,1,0,0,0,0,1,1,39.8,A,,,
148,Caprine,1/9/2020,10,3,0,3b,0,0,0,0,0,0,0,0,38.6,A,,,
100,Bovine,1/9/2020,10,4,0,4c,0,0,0,0,0,0,0,0,38.4,C,,,
112,Bovine,1/9/2020,10,4,0,4c,0,0,0,0,0,0,0,0,38.8,C,,,
130,Caprine,1/9/2020,10,4,1,4a,2,0,0,1,1,0,4,4,37.8,C,,,
138,Caprine,1/9/2020,10,4,1,4a,2,0,1,1,1,0,5,5,38.3,C,,,
143,Caprine,1/9/2020,10,4,1,4a,0,0,0,0,0,0,0,0,0,C,,,
146,Caprine,1/9/2020,10,4,1,4a,2,0,1,1,1,1,6,6,38.9,C,,,
129,Caprine,1/9/2020,10,4,0,4b,0,0,0,0,0,0,0,0,38.4,C,,,
136,Caprine,1/9/2020,10,4,0,4b,0,0,0,0,0,0,0,0,39,C,,,
121,Caprine,1/9/2020,10,5,1,5a,1,0,0,1,1,0,3,3,38.9,B,,,
128,Caprine,1/9/2020,10,5,1,5a,0,0,0,0,0,0,0,0,0,B,,,
133,Caprine,1/9/2020,10,5,1,5a,3,0,1,2,1,1,8,8,34.5,B,,,
139,Caprine,1/9/2020,10,5,1,5a,0,0,0,0,0,0,0,0,0,B,,,
134,Caprine,1/9/2020,10,5,0,5b,0,0,0,0,0,0,0,0,39.1,B,,,
142,Caprine,1/9/2020,10,5,0,5b,0,0,0,0,1,0,1,1,38.8,B,,,
144,Caprine,1/9/2020,10,5,0,5b,0,1,0,0,1,0,2,2,39.5,B,,,
147,Caprine,1/9/2020,10,5,0,5b,0,0,0,0,1,0,1,1,38.9,B,,,
99,Bovine,1/9/2020,10,6,0,6c,0,0,0,0,0,0,0,0,38.3,Control,,,
110,Bovine,1/9/2020,10,6,0,6c,0,0,0,0,0,0,0,0,38.1,Control,,,
113,Bovine,1/9/2020,10,6,0,6c,0,0,0,0,0,0,0,0,39,Control,,,
131,Caprine,1/9/2020,10,6,0,6b,0,0,0,0,0,0,0,0,38.9,Control,,,
137,Caprine,1/9/2020,10,6,0,6b,0,0,0,0,0,0,0,0,38.7,Control,,,
141,Caprine,1/9/2020,10,6,0,6b,0,0,0,0,0,0,0,0,39,Control,,,
103,Bovine,2/9/2020,11,3,1,3a,0,0,0,0,0,0,0,0,38.6,A,,,
106,Bovine,2/9/2020,11,3,1,3a,0,0,0,0,0,0,0,0,38.7,A,,,
107,Bovine,2/9/2020,11,3,1,3a,0,0,0,0,0,0,0,0,38.8,A,,,
109,Bovine,2/9/2020,11,3,1,3a,0,0,0,0,0,0,0,0,38.1,A,,,
122,Caprine,2/9/2020,11,3,0,3b,0,0,0,0,0,0,0,0,38.8,A,,,
135,Caprine,2/9/2020,11,3,0,3b,0,0,0,0,0,0,0,0,39.1,A,,,
145,Caprine,2/9/2020,11,3,0,3b,0,0,0,0,1,0,1,1,39.3,A,,,
148,Caprine,2/9/2020,11,3,0,3b,0,0,0,0,0,0,0,0,38.3,A,,,
100,Bovine,2/9/2020,11,4,0,4c,0,0,0,0,0,0,0,0,38.6,C,,,
112,Bovine,2/9/2020,11,4,0,4c,0,0,0,0,0,0,0,0,38.6,C,,,
130,Caprine,2/9/2020,11,4,1,4a,2,0,0,2,0,1,5,5,38.4,C,,,
138,Caprine,2/9/2020,11,4,1,4a,2,0,1,1,1,0,5,5,38.3,C,,,
143,Caprine,2/9/2020,11,4,1,4a,0,0,0,0,0,0,0,0,0,C,,,
146,Caprine,2/9/2020,11,4,1,4a,2,0,1,2,1,1,7,7,38.8,C,,,
129,Caprine,2/9/2020,11,4,0,4b,1,0,0,1,1,0,3,3,38.5,C,,,
136,Caprine,2/9/2020,11,4,0,4b,0,0,0,1,0,0,1,1,38.1,C,,,
121,Caprine,2/9/2020,11,5,1,5a,1,0,0,1,0,0,2,2,38.4,B,,,
128,Caprine,2/9/2020,11,5,1,5a,0,0,0,0,0,0,0,0,0,B,,,
133,Caprine,2/9/2020,11,5,1,5a,3,0,2,2,1,1,9,9,33.8,B,,,
139,Caprine,2/9/2020,11,5,1,5a,0,0,0,0,0,0,0,0,0,B,,,
134,Caprine,2/9/2020,11,5,0,5b,1,0,0,0,0,0,1,1,39.2,B,,,
142,Caprine,2/9/2020,11,5,0,5b,0,0,0,0,1,0,1,1,39.2,B,,,
144,Caprine,2/9/2020,11,5,0,5b,0,0,0,1,1,0,2,2,39.4,B,,,
147,Caprine,2/9/2020,11,5,0,5b,0,0,0,0,1,0,1,1,39.1,B,,,
99,Bovine,2/9/2020,11,6,0,6c,0,0,0,0,0,0,0,0,38.7,Control,,,
110,Bovine,2/9/2020,11,6,0,6c,0,0,0,0,0,0,0,0,38.3,Control,,,
113,Bovine,2/9/2020,11,6,0,6c,0,0,0,0,0,0,0,0,38.9,Control,,,
131,Caprine,2/9/2020,11,6,0,6b,0,0,0,0,0,0,0,0,38.7,Control,,,
137,Caprine,2/9/2020,11,6,0,6b,0,0,0,0,0,0,0,0,38.6,Control,,,
141,Caprine,2/9/2020,11,6,0,6b,0,0,0,0,0,0,0,0,38.5,Control,,,
103,Bovine,3/9/2020,12,3,1,3a,0,0,0,0,0,0,0,0,38.5,A,,,
106,Bovine,3/9/2020,12,3,1,3a,0,0,0,0,0,0,0,0,38,A,,,
107,Bovine,3/9/2020,12,3,1,3a,0,0,0,0,0,0,0,0,38.8,A,,,
109,Bovine,3/9/2020,12,3,1,3a,0,0,0,0,0,0,0,0,38.9,A,,,
122,Caprine,3/9/2020,12,3,0,3b,0,0,0,0,0,0,0,0,38.8,A,,,
135,Caprine,3/9/2020,12,3,0,3b,0,0,0,0,0,0,0,0,38.7,A,,,
145,Caprine,3/9/2020,12,3,0,3b,0,0,0,0,0,0,0,0,38.6,A,,,
148,Caprine,3/9/2020,12,3,0,3b,0,0,0,0,0,0,0,0,38.3,A,,,
100,Bovine,3/9/2020,12,4,0,4c,0,0,0,0,0,0,0,0,39.1,C,,,
112,Bovine,3/9/2020,12,4,0,4c,0,0,0,0,0,0,0,0,38.2,C,,,
130,Caprine,3/9/2020,12,4,1,4a,2,0,1,1,0,1,5,5,38.4,C,,,
138,Caprine,3/9/2020,12,4,1,4a,2,0,1,1,1,1,6,6,38.9,C,,,
143,Caprine,3/9/2020,12,4,1,4a,0,0,0,0,0,0,0,0,0,C,,,
146,Caprine,3/9/2020,12,4,1,4a,2,0,1,1,1,1,6,6,39,C,,,
129,Caprine,3/9/2020,12,4,0,4b,1,2,1,0,1,0,5,5,40.5,C,,,
136,Caprine,3/9/2020,12,4,0,4b,1,1,0,0,1,0,3,3,39.7,C,,,
121,Caprine,3/9/2020,12,5,1,5a,1,0,0,1,1,0,3,3,38.5,B,,,
128,Caprine,3/9/2020,12,5,1,5a,0,0,0,0,0,0,0,0,0,B,,,
133,Caprine,3/9/2020,12,5,1,5a,0,0,0,0,0,0,0,0,0,B,,,
139,Caprine,3/9/2020,12,5,1,5a,0,0,0,0,0,0,0,0,0,B,,,
134,Caprine,3/9/2020,12,5,0,5b,1,0,0,1,0,0,2,2,38.8,B,,,
142,Caprine,3/9/2020,12,5,0,5b,1,1,0,1,1,0,4,4,39.5,B,,,
144,Caprine,3/9/2020,12,5,0,5b,1,0,0,0,1,0,2,2,39,B,,,
147,Caprine,3/9/2020,12,5,0,5b,0,0,0,0,1,0,1,1,39,B,,,
99,Bovine,3/9/2020,12,6,0,6c,0,0,0,0,0,0,0,0,38.6,Control,,,
110,Bovine,3/9/2020,12,6,0,6c,0,0,0,0,0,0,0,0,38.8,Control,,,
113,Bovine,3/9/2020,12,6,0,6c,0,0,0,0,0,0,0,0,39.2,Control,,,
131,Caprine,3/9/2020,12,6,0,6b,0,0,0,0,0,0,0,0,38.9,Control,,,
137,Caprine,3/9/2020,12,6,0,6b,0,0,0,0,0,0,0,0,39.1,Control,,,
141,Caprine,3/9/2020,12,6,0,6b,0,0,0,0,0,0,0,0,38.9,Control,,,
103,Bovine,4/9/2020,13,3,1,3a,0,0,0,0,0,0,0,0,38.5,A,,,
106,Bovine,4/9/2020,13,3,1,3a,0,0,0,0,0,0,0,0,37.9,A,,,
107,Bovine,4/9/2020,13,3,1,3a,0,0,0,0,0,0,0,0,38.8,A,,,
109,Bovine,4/9/2020,13,3,1,3a,0,0,0,0,0,0,0,0,38.4,A,,,
122,Caprine,4/9/2020,13,3,0,3b,0,0,0,0,0,0,0,0,38.7,A,,,
135,Caprine,4/9/2020,13,3,0,3b,0,0,0,0,0,0,0,0,38.3,A,,,
145,Caprine,4/9/2020,13,3,0,3b,0,0,0,0,0,0,0,0,37.6,A,,,
148,Caprine,4/9/2020,13,3,0,3b,0,0,0,0,0,0,0,0,38,A,,,
100,Bovine,4/9/2020,13,4,0,4c,0,1,0,0,0,0,1,1,39.8,C,,,
112,Bovine,4/9/2020,13,4,0,4c,0,0,0,0,0,0,0,0,38.5,C,,,
130,Caprine,4/9/2020,13,4,1,4a,1,0,1,1,0,1,4,4,38.1,C,,,
138,Caprine,4/9/2020,13,4,1,4a,1,0,1,0,1,1,4,4,38.8,C,,,
143,Caprine,4/9/2020,13,4,1,4a,0,0,0,0,0,0,0,0,0,C,,,
146,Caprine,4/9/2020,13,4,1,4a,1,0,1,1,1,1,5,5,38.6,C,,,
129,Caprine,4/9/2020,13,4,0,4b,1,0,0,0,1,0,2,2,38.8,C,,,
136,Caprine,4/9/2020,13,4,0,4b,1,1,0,0,1,0,3,3,39.6,C,,,
121,Caprine,4/9/2020,13,5,1,5a,1,0,0,0,1,0,2,2,38.2,B,,,
128,Caprine,4/9/2020,13,5,1,5a,0,0,0,0,0,0,0,0,0,B,,,
133,Caprine,4/9/2020,13,5,1,5a,0,0,0,0,0,0,0,0,0,B,,,
139,Caprine,4/9/2020,13,5,1,5a,0,0,0,0,0,0,0,0,0,B,,,
134,Caprine,4/9/2020,13,5,0,5b,1,0,0,1,0,0,2,2,38.3,B,,,
142,Caprine,4/9/2020,13,5,0,5b,1,0,0,0,1,0,2,2,37.7,B,,,
144,Caprine,4/9/2020,13,5,0,5b,1,0,0,0,1,0,2,2,38.6,B,,,
147,Caprine,4/9/2020,13,5,0,5b,0,1,0,0,1,0,2,2,39.6,B,,,
99,Bovine,4/9/2020,13,6,0,6c,0,0,0,0,0,0,0,0,38.5,Control,,,
110,Bovine,4/9/2020,13,6,0,6c,0,0,0,0,0,0,0,0,38.5,Control,,,
113,Bovine,4/9/2020,13,6,0,6c,0,0,0,0,0,0,0,0,38.9,Control,,,
131,Caprine,4/9/2020,13,6,0,6b,0,0,0,0,0,0,0,0,38.7,Control,,,
137,Caprine,4/9/2020,13,6,0,6b,0,0,0,0,0,0,0,0,38.8,Control,,,
141,Caprine,4/9/2020,13,6,0,6b,0,0,0,0,0,0,0,0,38.3,Control,,,
103,Bovine,5/9/2020,14,3,1,3a,0,0,0,0,0,0,0,0,38.6,A,,,
106,Bovine,5/9/2020,14,3,1,3a,0,0,0,0,0,0,0,0,38.3,A,,,
107,Bovine,5/9/2020,14,3,1,3a,0,0,0,0,0,0,0,0,38.9,A,,,
109,Bovine,5/9/2020,14,3,1,3a,0,0,0,0,0,0,0,0,38.8,A,,,
122,Caprine,5/9/2020,14,3,0,3b,0,0,0,0,0,0,0,0,39.2,A,,,
135,Caprine,5/9/2020,14,3,0,3b,0,0,0,0,0,0,0,0,38.3,A,,,
145,Caprine,5/9/2020,14,3,0,3b,0,0,0,0,0,0,0,0,38.2,A,,,
148,Caprine,5/9/2020,14,3,0,3b,0,0,0,0,0,0,0,0,38.4,A,,,
100,Bovine,5/9/2020,14,4,0,4c,0,1,0,0,0,0,1,1,39.8,C,,,
112,Bovine,5/9/2020,14,4,0,4c,0,0,0,0,0,0,0,0,38.9,C,,,
130,Caprine,5/9/2020,14,4,1,4a,1,0,0,1,0,1,3,3,37.9,C,,,
138,Caprine,5/9/2020,14,4,1,4a,1,0,1,0,1,1,4,4,39.2,C,,,
143,Caprine,5/9/2020,14,4,1,4a,0,0,0,0,0,0,0,0,0,C,,,
146,Caprine,5/9/2020,14,4,1,4a,1,0,1,1,1,1,5,5,38.6,C,,,
129,Caprine,5/9/2020,14,4,0,4b,1,0,1,1,1,0,4,4,39.4,C,,,
136,Caprine,5/9/2020,14,4,0,4b,1,0,1,0,1,0,3,3,39.4,C,,,
121,Caprine,5/9/2020,14,5,1,5a,1,0,0,1,1,0,3,3,38.5,B,,,
128,Caprine,5/9/2020,14,5,1,5a,0,0,0,0,0,0,0,0,0,B,,,
133,Caprine,5/9/2020,14,5,1,5a,0,0,0,0,0,0,0,0,0,B,,,
139,Caprine,5/9/2020,14,5,1,5a,0,0,0,0,0,0,0,0,0,B,,,
134,Caprine,5/9/2020,14,5,0,5b,3,0,1,1,0,0,5,5,38.1,B,,,
142,Caprine,5/9/2020,14,5,0,5b,1,0,0,1,1,0,3,3,38,B,,,
144,Caprine,5/9/2020,14,5,0,5b,2,0,1,1,1,0,5,5,38.6,B,,,
147,Caprine,5/9/2020,14,5,0,5b,0,2,0,0,1,0,3,3,41,B,,,
99,Bovine,5/9/2020,14,6,0,6c,0,0,0,0,0,0,0,0,38.3,Control,,,
110,Bovine,5/9/2020,14,6,0,6c,0,0,0,0,0,0,0,0,38.2,Control,,,
113,Bovine,5/9/2020,14,6,0,6c,0,0,0,0,0,0,0,0,38.6,Control,,,
131,Caprine,5/9/2020,14,6,0,6b,0,0,0,0,0,0,0,0,38.7,Control,,,
137,Caprine,5/9/2020,14,6,0,6b,0,0,0,0,0,0,0,0,38.8,Control,,,
141,Caprine,5/9/2020,14,6,0,6b,0,0,0,0,0,0,0,0,38.6,Control,,,
103,Bovine,6/9/2020,15,3,1,3a,0,0,0,0,0,0,0,0,38.7,A,,,
106,Bovine,6/9/2020,15,3,1,3a,0,0,0,0,0,0,0,0,38.5,A,,,
107,Bovine,6/9/2020,15,3,1,3a,0,0,0,0,0,0,0,0,38.5,A,,,
109,Bovine,6/9/2020,15,3,1,3a,0,0,0,0,0,0,0,0,38.9,A,,,
122,Caprine,6/9/2020,15,3,0,3b,0,0,0,0,0,0,0,0,38.6,A,,,
135,Caprine,6/9/2020,15,3,0,3b,0,0,0,0,0,0,0,0,38.8,A,,,
145,Caprine,6/9/2020,15,3,0,3b,0,0,0,0,0,0,0,0,38.5,A,,,
148,Caprine,6/9/2020,15,3,0,3b,0,0,0,0,0,0,0,0,38.4,A,,,
100,Bovine,6/9/2020,15,4,0,4c,1,0,0,0,0,0,1,1,38.3,C,,,
112,Bovine,6/9/2020,15,4,0,4c,0,0,0,0,0,0,0,0,38.5,C,,,
130,Caprine,6/9/2020,15,4,1,4a,1,0,0,1,0,1,3,3,38.7,C,,,
138,Caprine,6/9/2020,15,4,1,4a,1,0,1,0,1,1,4,4,39,C,,,
143,Caprine,6/9/2020,15,4,1,4a,0,0,0,0,0,0,0,0,0,C,,,
146,Caprine,6/9/2020,15,4,1,4a,2,0,1,1,1,1,6,6,38.1,C,,,
129,Caprine,6/9/2020,15,4,0,4b,2,1,1,1,1,0,6,6,39.6,C,,,
136,Caprine,6/9/2020,15,4,0,4b,1,1,1,1,1,1,6,6,39.5,C,,,
121,Caprine,6/9/2020,15,5,1,5a,1,0,0,0,1,1,3,3,38.7,B,,,
128,Caprine,6/9/2020,15,5,1,5a,0,0,0,0,0,0,0,0,0,B,,,
133,Caprine,6/9/2020,15,5,1,5a,0,0,0,0,0,0,0,0,0,B,,,
139,Caprine,6/9/2020,15,5,1,5a,0,0,0,0,0,0,0,0,0,B,,,
134,Caprine,6/9/2020,15,5,0,5b,3,0,1,2,0,1,7,7,38.3,B,,,
142,Caprine,6/9/2020,15,5,0,5b,1,0,0,1,1,0,3,3,38.4,B,,,
144,Caprine,6/9/2020,15,5,0,5b,3,0,1,1,1,1,7,7,39.3,B,,,
147,Caprine,6/9/2020,15,5,0,5b,1,2,0,0,1,0,4,4,40.5,B,,,
99,Bovine,6/9/2020,15,6,0,6c,0,0,0,0,0,0,0,0,38.7,Control,,,
110,Bovine,6/9/2020,15,6,0,6c,0,0,0,0,0,0,0,0,38.6,Control,,,
113,Bovine,6/9/2020,15,6,0,6c,0,0,0,0,0,0,0,0,39,Control,,,
131,Caprine,6/9/2020,15,6,0,6b,0,0,0,0,0,0,0,0,38.9,Control,,,
137,Caprine,6/9/2020,15,6,0,6b,0,0,0,0,0,0,0,0,38.8,Control,,,
141,Caprine,6/9/2020,15,6,0,6b,0,0,0,0,0,0,0,0,38.6,Control,,,
103,Bovine,7/9/2020,16,3,1,3a,0,0,0,0,0,0,0,0,38.5,A,,,
106,Bovine,7/9/2020,16,3,1,3a,0,0,0,0,0,0,0,0,38.2,A,,,
107,Bovine,7/9/2020,16,3,1,3a,0,0,0,0,0,0,0,0,38.9,A,,,
109,Bovine,7/9/2020,16,3,1,3a,0,0,0,0,0,0,0,0,38.4,A,,,
122,Caprine,7/9/2020,16,3,0,3b,0,0,0,0,0,0,0,0,38.7,A,,,
135,Caprine,7/9/2020,16,3,0,3b,0,0,0,0,0,0,0,0,38.8,A,,,
145,Caprine,7/9/2020,16,3,0,3b,0,0,0,0,0,0,0,0,38.4,A,,,
148,Caprine,7/9/2020,16,3,0,3b,0,0,0,0,0,0,0,0,38.1,A,,,
100,Bovine,7/9/2020,16,4,0,4c,1,0,0,0,0,0,1,1,38,C,,,
112,Bovine,7/9/2020,16,4,0,4c,0,0,0,0,0,0,0,0,38.6,C,,,
130,Caprine,7/9/2020,16,4,1,4a,1,0,0,1,0,1,3,3,38.2,C,,,
138,Caprine,7/9/2020,16,4,1,4a,1,0,0,0,1,1,3,3,39.1,C,,,
143,Caprine,7/9/2020,16,4,1,4a,0,0,0,0,0,0,0,0,0,C,,,
146,Caprine,7/9/2020,16,4,1,4a,1,0,1,0,1,1,4,4,38.6,C,,,
129,Caprine,7/9/2020,16,4,0,4b,2,0,1,2,1,1,7,7,38.6,C,,,
136,Caprine,7/9/2020,16,4,0,4b,1,0,1,0,1,1,4,4,38.9,C,,,
121,Caprine,7/9/2020,16,5,1,5a,1,0,0,1,1,0,3,3,38.5,B,,,
128,Caprine,7/9/2020,16,5,1,5a,0,0,0,0,0,0,0,0,0,B,,,
133,Caprine,7/9/2020,16,5,1,5a,0,0,0,0,0,0,0,0,0,B,,,
139,Caprine,7/9/2020,16,5,1,5a,0,0,0,0,0,0,0,0,0,B,,,
134,Caprine,7/9/2020,16,5,0,5b,2,0,2,1,0,0,5,5,38.2,B,,,
142,Caprine,7/9/2020,16,5,0,5b,1,0,0,1,1,0,3,3,37.7,B,,,
144,Caprine,7/9/2020,16,5,0,5b,3,0,2,2,1,1,9,9,38.2,B,,,
147,Caprine,7/9/2020,16,5,0,5b,1,2,0,1,1,0,5,5,40.1,B,,,
99,Bovine,7/9/2020,16,6,0,6c,0,0,0,0,0,0,0,0,39,Control,,,
110,Bovine,7/9/2020,16,6,0,6c,0,0,0,0,0,0,0,0,38.5,Control,,,
113,Bovine,7/9/2020,16,6,0,6c,0,0,0,0,0,0,0,0,38.9,Control,,,
131,Caprine,7/9/2020,16,6,0,6b,0,0,0,0,0,0,0,0,38.7,Control,,,
137,Caprine,7/9/2020,16,6,0,6b,0,0,0,0,0,0,0,0,39.2,Control,,,
141,Caprine,7/9/2020,16,6,0,6b,0,0,0,0,0,0,0,0,38.8,Control,,,
103,Bovine,8/9/2020,17,3,1,3a,0,0,0,0,0,0,0,0,38.4,A,,,
106,Bovine,8/9/2020,17,3,1,3a,0,0,0,0,0,0,0,0,38.1,A,,,
107,Bovine,8/9/2020,17,3,1,3a,0,0,0,0,0,0,0,0,38.5,A,,,
109,Bovine,8/9/2020,17,3,1,3a,0,0,0,0,0,0,0,0,38.3,A,,,
122,Caprine,8/9/2020,17,3,0,3b,0,0,0,0,0,0,0,0,39.1,A,,,
135,Caprine,8/9/2020,17,3,0,3b,0,1,0,0,0,0,1,1,39.8,A,,,
145,Caprine,8/9/2020,17,3,0,3b,0,0,0,0,0,0,0,0,38.3,A,,,
148,Caprine,8/9/2020,17,3,0,3b,0,0,0,0,0,0,0,0,38,A,,,
100,Bovine,8/9/2020,17,4,0,4c,0,0,0,0,0,0,0,0,38.7,C,,,
112,Bovine,8/9/2020,17,4,0,4c,0,0,0,0,0,0,0,0,38.8,C,,,
130,Caprine,8/9/2020,17,4,1,4a,1,0,0,1,0,1,3,3,38.5,C,,,
138,Caprine,8/9/2020,17,4,1,4a,1,0,0,0,0,0,1,1,39.1,C,,,
143,Caprine,8/9/2020,17,4,1,4a,0,0,0,0,0,0,0,0,0,C,,,
146,Caprine,8/9/2020,17,4,1,4a,1,0,0,0,0,0,1,1,39.3,C,,,
129,Caprine,8/9/2020,17,4,0,4b,2,0,1,1,1,1,6,6,39.2,C,,,
136,Caprine,8/9/2020,17,4,0,4b,1,0,1,0,0,1,3,3,38.9,C,,,
121,Caprine,8/9/2020,17,5,1,5a,1,0,0,1,1,0,3,3,38.7,B,,,
128,Caprine,8/9/2020,17,5,1,5a,0,0,0,0,0,0,0,0,0,B,,,
133,Caprine,8/9/2020,17,5,1,5a,0,0,0,0,0,0,0,0,0,B,,,
139,Caprine,8/9/2020,17,5,1,5a,0,0,0,0,0,0,0,0,0,B,,,
134,Caprine,8/9/2020,17,5,0,5b,2,0,2,1,0,0,5,5,38,B,,,
142,Caprine,8/9/2020,17,5,0,5b,1,0,0,1,0,0,2,2,38.3,B,,,
144,Caprine,8/9/2020,17,5,0,5b,0,0,0,0,0,0,0,0,0,B,,,
147,Caprine,8/9/2020,17,5,0,5b,0,2,0,1,1,0,4,4,40.8,B,,,
99,Bovine,8/9/2020,17,6,0,6c,0,0,0,0,0,0,0,0,38.6,Control,,,
110,Bovine,8/9/2020,17,6,0,6c,0,0,0,0,0,0,0,0,38.4,Control,,,
113,Bovine,8/9/2020,17,6,0,6c,0,0,0,0,0,0,0,0,39.1,Control,,,
131,Caprine,8/9/2020,17,6,0,6b,0,0,0,0,0,0,0,0,38.6,Control,,,
137,Caprine,8/9/2020,17,6,0,6b,0,0,0,0,0,0,0,0,38.8,Control,,,
141,Caprine,8/9/2020,17,6,0,6b,0,0,0,0,0,0,0,0,38.1,Control,,,
103,Bovine,9/9/2020,18,3,1,3a,0,0,0,0,0,0,0,0,38.8,A,,,
106,Bovine,9/9/2020,18,3,1,3a,0,0,0,0,0,0,0,0,38.7,A,,,
107,Bovine,9/9/2020,18,3,1,3a,0,0,0,0,0,0,0,0,38.7,A,,,
109,Bovine,9/9/2020,18,3,1,3a,0,0,0,0,0,0,0,0,38.6,A,,,
122,Caprine,9/9/2020,18,3,0,3b,0,0,0,0,0,0,0,0,38.9,A,,,
135,Caprine,9/9/2020,18,3,0,3b,0,0,0,0,0,0,0,0,39.2,A,,,
145,Caprine,9/9/2020,18,3,0,3b,0,0,0,0,0,0,0,0,38.7,A,,,
148,Caprine,9/9/2020,18,3,0,3b,0,0,0,0,0,0,0,0,38.6,A,,,
100,Bovine,9/9/2020,18,4,0,4c,1,0,0,0,0,0,1,1,38.3,C,,,
112,Bovine,9/9/2020,18,4,0,4c,0,0,0,0,0,0,0,0,38.6,C,,,
130,Caprine,9/9/2020,18,4,1,4a,1,0,0,1,0,1,3,3,38.6,C,,,
138,Caprine,9/9/2020,18,4,1,4a,1,0,0,0,0,1,2,2,38.6,C,,,
143,Caprine,9/9/2020,18,4,1,4a,0,0,0,0,0,0,0,0,0,C,,,
146,Caprine,9/9/2020,18,4,1,4a,1,0,0,0,0,1,2,2,38.7,C,,,
129,Caprine,9/9/2020,18,4,0,4b,2,0,1,1,1,1,6,6,39,C,,,
136,Caprine,9/9/2020,18,4,0,4b,1,0,1,0,1,1,4,4,38.8,C,,,
121,Caprine,9/9/2020,18,5,1,5a,1,0,0,1,1,0,3,3,38.2,B,,,
128,Caprine,9/9/2020,18,5,1,5a,0,0,0,0,0,0,0,0,0,B,,,
133,Caprine,9/9/2020,18,5,1,5a,0,0,0,0,0,0,0,0,0,B,,,
139,Caprine,9/9/2020,18,5,1,5a,0,0,0,0,0,0,0,0,0,B,,,
134,Caprine,9/9/2020,18,5,0,5b,3,0,2,1,0,0,6,6,37.2,B,,,
142,Caprine,9/9/2020,18,5,0,5b,1,0,0,1,1,0,3,3,37.9,B,,,
144,Caprine,9/9/2020,18,5,0,5b,0,0,0,0,0,0,0,0,0,B,,,
147,Caprine,9/9/2020,18,5,0,5b,1,2,0,1,1,1,6,6,40.4,B,,,
99,Bovine,9/9/2020,18,6,0,6c,0,0,0,0,0,0,0,0,38.8,Control,,,
110,Bovine,9/9/2020,18,6,0,6c,0,0,0,0,0,0,0,0,38.7,Control,,,
113,Bovine,9/9/2020,18,6,0,6c,0,0,0,0,0,0,0,0,38.7,Control,,,
131,Caprine,9/9/2020,18,6,0,6b,0,0,0,0,0,0,0,0,38.9,Control,,,
137,Caprine,9/9/2020,18,6,0,6b,0,0,0,0,0,0,0,0,38.9,Control,,,
141,Caprine,9/9/2020,18,6,0,6b,0,0,0,0,0,0,0,0,38.7,Control,,,
103,Bovine,9/10/2020,19,3,1,3a,0,0,0,0,0,0,0,0,38.3,A,,,
106,Bovine,9/10/2020,19,3,1,3a,0,0,0,0,0,0,0,0,38.3,A,,,
107,Bovine,9/10/2020,19,3,1,3a,0,0,0,0,0,0,0,0,38.4,A,,,
109,Bovine,9/10/2020,19,3,1,3a,0,0,0,0,0,0,0,0,38.3,A,,,
122,Caprine,9/10/2020,19,3,0,3b,0,0,0,0,0,0,0,0,38.9,A,,,
135,Caprine,9/10/2020,19,3,0,3b,0,0,0,0,0,0,0,0,38.6,A,,,
145,Caprine,9/10/2020,19,3,0,3b,0,0,0,0,0,0,0,0,38.2,A,,,
148,Caprine,9/10/2020,19,3,0,3b,0,0,0,0,0,0,0,0,38.1,A,,,
100,Bovine,9/10/2020,19,4,0,4c,0,0,0,0,0,0,0,0,38.8,C,,,
112,Bovine,9/10/2020,19,4,0,4c,0,0,0,0,0,0,0,0,38.2,C,,,
130,Caprine,9/10/2020,19,4,1,4a,1,0,0,0,0,1,2,2,38.5,C,,,
