eartag,species,date,dpi,barn,innoc,barni,general,temp,feces,odnd,headmucos,resp,totscore,autosum,tempc,expt
271,Bovine,29/3/2021,30,2,1,2a,0,0,0,0,0,0,0,0,38.2,Experimental Barn
234,Caprine,29/3/2021,30,2,0,2b,0,0,0,0,0,0,0,0,39.1,Experimental Barn
235,Caprine,29/3/2021,30,2,0,2b,0,0,0,0,0,0,0,0,38.7,Experimental Barn
252,Caprine,29/3/2021,30,2,0,2b,0,0,0,0,0,0,0,0,38.5,Experimental Barn
254,Caprine,29/3/2021,30,2,0,2b,0,0,0,0,0,0,0,0,38,Experimental Barn
233,Caprine,29/3/2021,30,3,1,3a,0,0,0,0,0,0,0,,0,Postive Control
247,Caprine,29/3/2021,30,3,1,3a,1,0,0,0,0,0,1,1,38.4,Postive Control
236,Caprine,29/3/2021,30,4,0,4b,0,0,0,0,0,0,0,0,38.4,Negative Control
243,Caprine,29/3/2021,30,4,0,4b,0,0,0,0,0,0,0,0,38.7,Negative Control
258,Bovine,29/3/2021,30,5,1,5a,0,0,0,0,0,0,0,0,38.1,Experimental Barn
265,Bovine,29/3/2021,30,5,1,5a,0,0,0,0,0,0,0,0,38.7,Experimental Barn
269,Bovine,29/3/2021,30,5,1,5a,0,0,0,0,0,0,0,0,38.5,Experimental Barn
273,Bovine,29/3/2021,30,5,1,5a,0,0,0,0,0,0,0,0,38.9,Experimental Barn
232,Caprine,29/3/2021,30,5,0,5b,0,0,0,0,0,0,0,0,38,Experimental Barn
245,Caprine,29/3/2021,30,5,0,5b,0,0,0,0,0,0,0,0,39.1,Experimental Barn
248,Caprine,29/3/2021,30,5,0,5b,0,0,0,0,0,0,0,0,38.5,Experimental Barn
253,Caprine,29/3/2021,30,5,0,5b,0,0,0,0,0,0,0,0,38.7,Experimental Barn
256,Bovine,29/3/2021,30,6,1,6a,0,0,0,0,0,0,0,0,38.6,Experimental Barn
261,Bovine,29/3/2021,30,6,1,6a,0,0,0,0,0,0,0,0,38.8,Experimental Barn
268,Bovine,29/3/2021,30,6,1,6a,0,0,0,0,0,0,0,0,39.1,Experimental Barn
272,Bovine,29/3/2021,30,6,1,6a,0,0,0,0,0,0,0,0,38.5,Experimental Barn
231,Caprine,29/3/2021,30,6,0,6b,0,0,0,0,0,0,0,0,38.3,Experimental Barn
240,Caprine,29/3/2021,30,6,0,6b,0,0,0,0,0,0,0,0,38.6,Experimental Barn
244,Caprine,29/3/2021,30,6,0,6b,0,0,0,0,0,0,0,0,39.1,Experimental Barn
250,Caprine,29/3/2021,30,6,0,6b,0,0,0,0,0,0,0,0,38.7,Experimental Barn
260,Bovine,30/3/2021,31,1,1,1a,0,0,0,0,0,0,0,0,38.1,Experimental Barn
266,Bovine,30/3/2021,31,1,1,1a,0,0,0,0,0,0,0,0,38.4,Experimental Barn
274,Bovine,30/3/2021,31,1,1,1a,0,0,0,0,0,0,0,0,38.3,Experimental Barn
275,Bovine,30/3/2021,31,1,1,1a,0,0,0,0,0,0,0,0,38,Experimental Barn
239,Caprine,30/3/2021,31,1,0,1b,0,0,0,0,0,0,0,0,38.2,Experimental Barn
241,Caprine,30/3/2021,31,1,0,1b,0,0,0,0,0,0,0,0,39.1,Experimental Barn
246,Caprine,30/3/2021,31,1,0,1b,0,0,0,0,0,0,0,0,38.5,Experimental Barn
255,Caprine,30/3/2021,31,1,0,1b,0,0,0,0,0,0,0,0,38.2,Experimental Barn
259,Bovine,30/3/2021,31,2,1,2a,0,0,0,0,0,0,0,0,38.8,Experimental Barn
262,Bovine,30/3/2021,31,2,1,2a,0,0,0,0,0,0,0,0,38.3,Experimental Barn
263,Bovine,30/3/2021,31,2,1,2a,0,0,0,0,0,0,0,0,38.5,Experimental Barn
271,Bovine,30/3/2021,31,2,1,2a,0,0,0,0,0,0,0,0,38.7,Experimental Barn
234,Caprine,30/3/2021,31,2,0,2b,0,0,0,0,0,0,0,0,38.4,Experimental Barn
235,Caprine,30/3/2021,31,2,0,2b,0,0,0,0,0,0,0,0,38.3,Experimental Barn
252,Caprine,30/3/2021,31,2,0,2b,0,0,0,0,0,0,0,0,38.6,Experimental Barn
254,Caprine,30/3/2021,31,2,0,2b,0,0,0,0,0,0,0,0,38.8,Experimental Barn
233,Caprine,30/3/2021,31,3,1,3a,0,0,0,0,0,0,0,,0,Postive Control
247,Caprine,30/3/2021,31,3,1,3a,0,0,0,0,0,0,0,0,39,Postive Control
236,Caprine,30/3/2021,31,4,0,4b,0,0,0,0,0,0,0,0,38.3,Negative Control
243,Caprine,30/3/2021,31,4,0,4b,0,0,0,0,0,0,0,0,38.5,Negative Control
258,Bovine,30/3/2021,31,5,1,5a,0,0,0,0,0,0,0,0,38.3,Experimental Barn
265,Bovine,30/3/2021,31,5,1,5a,0,0,0,0,0,0,0,0,39,Experimental Barn
269,Bovine,30/3/2021,31,5,1,5a,0,0,0,0,0,0,0,0,38.1,Experimental Barn
273,Bovine,30/3/2021,31,5,1,5a,0,0,0,0,0,0,0,0,38.4,Experimental Barn
232,Caprine,30/3/2021,31,5,0,5b,0,0,0,0,0,0,0,0,38.6,Experimental Barn
245,Caprine,30/3/2021,31,5,0,5b,0,0,0,0,0,0,0,0,38.7,Experimental Barn
248,Caprine,30/3/2021,31,5,0,5b,0,0,0,0,0,0,0,0,38,Experimental Barn
253,Caprine,30/3/2021,31,5,0,5b,0,0,0,0,0,0,0,0,39.1,Experimental Barn
256,Bovine,30/3/2021,31,6,1,6a,0,0,0,0,0,0,0,0,38.5,Experimental Barn
261,Bovine,30/3/2021,31,6,1,6a,0,0,0,0,0,0,0,0,38.7,Experimental Barn
268,Bovine,30/3/2021,31,6,1,6a,0,0,0,0,0,0,0,0,38.1,Experimental Barn
272,Bovine,30/3/2021,31,6,1,6a,0,0,0,0,0,0,0,0,38,Experimental Barn
231,Caprine,30/3/2021,31,6,0,6b,0,0,0,0,0,0,0,0,38.6,Experimental Barn
240,Caprine,30/3/2021,31,6,0,6b,0,0,0,0,0,0,0,0,38.2,Experimental Barn
244,Caprine,30/3/2021,31,6,0,6b,0,0,0,0,0,0,0,0,39.1,Experimental Barn
250,Caprine,30/3/2021,31,6,0,6b,0,0,0,0,0,0,0,0,38.5,Experimental Barn
260,Bovine,31/3/2021,32,1,1,1a,0,0,0,0,0,0,0,0,38.6,Experimental Barn
266,Bovine,31/3/2021,32,1,1,1a,0,0,0,0,0,0,0,0,38.9,Experimental Barn
274,Bovine,31/3/2021,32,1,1,1a,0,0,0,0,0,0,0,0,38.5,Experimental Barn
275,Bovine,31/3/2021,32,1,1,1a,0,0,0,0,0,0,0,0,38.7,Experimental Barn
239,Caprine,31/3/2021,32,1,0,1b,0,0,0,0,0,0,0,0,38.2,Experimental Barn
241,Caprine,31/3/2021,32,1,0,1b,0,0,0,0,0,0,0,0,38.9,Experimental Barn
246,Caprine,31/3/2021,32,1,0,1b,0,0,0,0,0,0,0,0,38,Experimental Barn
255,Caprine,31/3/2021,32,1,0,1b,0,0,0,0,0,0,0,0,38.8,Experimental Barn
259,Bovine,31/3/2021,32,2,1,2a,0,0,0,0,0,0,0,0,38.9,Experimental Barn
262,Bovine,31/3/2021,32,2,1,2a,0,0,0,0,0,0,0,0,38.8,Experimental Barn
263,Bovine,31/3/2021,32,2,1,2a,0,0,0,0,0,0,0,0,38.9,Experimental Barn
271,Bovine,31/3/2021,32,2,1,2a,0,0,0,0,0,0,0,0,38.9,Experimental Barn
234,Caprine,31/3/2021,32,2,0,2b,0,0,0,0,0,0,0,0,38.6,Experimental Barn
235,Caprine,31/3/2021,32,2,0,2b,0,0,0,0,0,0,0,0,38.9,Experimental Barn
252,Caprine,31/3/2021,32,2,0,2b,0,0,0,0,0,0,0,0,39.1,Experimental Barn
254,Caprine,31/3/2021,32,2,0,2b,0,0,0,0,0,0,0,0,38.9,Experimental Barn
233,Caprine,31/3/2021,32,3,1,3a,0,0,0,0,0,0,0,,0,Postive Control
247,Caprine,31/3/2021,32,3,1,3a,0,0,0,0,0,0,0,0,38.9,Postive Control
236,Caprine,31/3/2021,32,4,0,4b,0,0,0,0,0,0,0,0,38.5,Negative Control
243,Caprine,31/3/2021,32,4,0,4b,0,0,0,0,0,0,0,0,38.9,Negative Control
258,Bovine,31/3/2021,32,5,1,5a,0,0,0,0,0,0,0,0,38.2,Experimental Barn
265,Bovine,31/3/2021,32,5,1,5a,0,0,0,0,0,0,0,0,38.5,Experimental Barn
269,Bovine,31/3/2021,32,5,1,5a,0,0,0,0,0,0,0,0,39.1,Experimental Barn
273,Bovine,31/3/2021,32,5,1,5a,0,0,0,0,0,0,0,0,38.2,Experimental Barn
232,Caprine,31/3/2021,32,5,0,5b,0,0,0,0,0,0,0,0,38.6,Experimental Barn
245,Caprine,31/3/2021,32,5,0,5b,0,0,0,0,0,0,0,0,39.2,Experimental Barn
248,Caprine,31/3/2021,32,5,0,5b,0,0,0,0,0,0,0,0,38,Experimental Barn
253,Caprine,31/3/2021,32,5,0,5b,0,0,0,0,0,0,0,0,38.9,Experimental Barn
256,Bovine,31/3/2021,32,6,1,6a,0,0,0,0,0,0,0,0,38.4,Experimental Barn
261,Bovine,31/3/2021,32,6,1,6a,0,0,0,0,0,0,0,0,38.6,Experimental Barn
268,Bovine,31/3/2021,32,6,1,6a,0,0,0,0,0,0,0,0,38.8,Experimental Barn
272,Bovine,31/3/2021,32,6,1,6a,0,0,0,0,0,0,0,0,39.1,Experimental Barn
231,Caprine,31/3/2021,32,6,0,6b,0,0,0,0,0,0,0,0,38.4,Experimental Barn
240,Caprine,31/3/2021,32,6,0,6b,0,0,0,0,0,0,0,0,38.5,Experimental Barn
244,Caprine,31/3/2021,32,6,0,6b,0,0,0,0,0,0,0,0,38.9,Experimental Barn
250,Caprine,31/3/2021,32,6,0,6b,0,0,0,0,0,0,0,0,38.6,Experimental Barn
260,Bovine,1/4/2021,33,1,1,1a,0,0,0,0,0,0,0,0,38.5,Experimental Barn
266,Bovine,1/4/2021,33,1,1,1a,0,0,0,0,0,0,0,0,38.7,Experimental Barn
274,Bovine,1/4/2021,33,1,1,1a,0,0,0,0,0,0,0,0,38.5,Experimental Barn
275,Bovine,1/4/2021,33,1,1,1a,0,0,0,0,0,0,0,0,38.6,Experimental Barn
239,Caprine,1/4/2021,33,1,0,1b,0,0,0,0,0,0,0,0,39.1,Experimental Barn
241,Caprine,1/4/2021,33,1,0,1b,0,0,0,0,0,0,0,0,38.4,Experimental Barn
246,Caprine,1/4/2021,33,1,0,1b,0,0,0,0,0,0,0,0,38.1,Experimental Barn
255,Caprine,1/4/2021,33,1,0,1b,0,0,0,0,0,0,0,0,38.4,Experimental Barn
259,Bovine,1/4/2021,33,2,1,2a,0,0,0,0,0,0,0,0,38.8,Experimental Barn
262,Bovine,1/4/2021,33,2,1,2a,0,0,0,0,0,0,0,0,38.6,Experimental Barn
263,Bovine,1/4/2021,33,2,1,2a,0,0,0,0,0,0,0,0,39,Experimental Barn
271,Bovine,1/4/2021,33,2,1,2a,0,0,0,0,0,0,0,0,38.6,Experimental Barn
234,Caprine,1/4/2021,33,2,0,2b,0,0,0,0,0,0,0,0,38.9,Experimental Barn
235,Caprine,1/4/2021,33,2,0,2b,0,0,0,0,0,0,0,0,38.4,Experimental Barn
252,Caprine,1/4/2021,33,2,0,2b,0,0,0,0,0,0,0,0,38.8,Experimental Barn
254,Caprine,1/4/2021,33,2,0,2b,0,0,0,0,0,0,0,0,39.2,Experimental Barn
233,Caprine,1/4/2021,33,3,1,3a,0,0,0,0,0,0,0,,0,Postive Control
247,Caprine,1/4/2021,33,3,1,3a,0,0,0,0,0,0,0,0,38.2,Postive Control
236,Caprine,1/4/2021,33,4,0,4b,0,0,0,0,0,0,0,0,37.9,Negative Control
243,Caprine,1/4/2021,33,4,0,4b,0,0,0,0,0,0,0,0,38.3,Negative Control
258,Bovine,1/4/2021,33,5,1,5a,0,0,0,0,0,0,0,0,38.4,Experimental Barn
265,Bovine,1/4/2021,33,5,1,5a,0,0,0,0,0,0,0,0,38.7,Experimental Barn
269,Bovine,1/4/2021,33,5,1,5a,0,0,0,0,0,0,0,0,38.4,Experimental Barn
273,Bovine,1/4/2021,33,5,1,5a,0,0,0,0,0,0,0,0,38.6,Experimental Barn
232,Caprine,1/4/2021,33,5,0,5b,0,0,0,0,0,0,0,0,38.5,Experimental Barn
245,Caprine,1/4/2021,33,5,0,5b,0,0,0,0,0,0,0,0,38.6,Experimental Barn
248,Caprine,1/4/2021,33,5,0,5b,0,0,0,0,0,0,0,0,38.4,Experimental Barn
253,Caprine,1/4/2021,33,5,0,5b,0,0,0,0,0,0,0,0,38.6,Experimental Barn
256,Bovine,1/4/2021,33,6,1,6a,0,0,0,0,0,0,0,0,38.5,Experimental Barn
261,Bovine,1/4/2021,33,6,1,6a,0,0,0,0,0,0,0,0,38.7,Experimental Barn
268,Bovine,1/4/2021,33,6,1,6a,0,0,0,0,0,0,0,0,38.5,Experimental Barn
272,Bovine,1/4/2021,33,6,1,6a,0,0,0,0,0,0,0,0,38.3,Experimental Barn
231,Caprine,1/4/2021,33,6,0,6b,0,0,0,0,0,0,0,0,38.8,Experimental Barn
240,Caprine,1/4/2021,33,6,0,6b,0,0,0,0,0,0,0,0,38.7,Experimental Barn
244,Caprine,1/4/2021,33,6,0,6b,0,0,0,0,0,0,0,0,38.2,Experimental Barn
250,Caprine,1/4/2021,33,6,0,6b,0,0,0,0,0,0,0,0,38.7,Experimental Barn
260,Bovine,2/4/2021,34,1,1,1a,0,0,0,0,0,0,0,0,38.5,Experimental Barn
266,Bovine,2/4/2021,34,1,1,1a,0,0,0,0,0,0,0,0,38.6,Experimental Barn
274,Bovine,2/4/2021,34,1,1,1a,0,0,0,0,0,0,0,0,39.1,Experimental Barn
275,Bovine,2/4/2021,34,1,1,1a,0,0,0,0,0,0,0,0,38,Experimental Barn
239,Caprine,2/4/2021,34,1,0,1b,0,0,0,0,0,0,0,0,39.3,Experimental Barn
241,Caprine,2/4/2021,34,1,0,1b,0,0,0,0,0,0,0,0,39.4,Experimental Barn
246,Caprine,2/4/2021,34,1,0,1b,0,0,0,0,0,0,0,0,38.4,Experimental Barn
255,Caprine,2/4/2021,34,1,0,1b,0,0,0,0,0,0,0,0,38.5,Experimental Barn
259,Bovine,2/4/2021,34,2,1,2a,0,0,0,0,0,0,0,0,38.7,Experimental Barn
262,Bovine,2/4/2021,34,2,1,2a,0,0,0,0,0,0,0,0,38.5,Experimental Barn
263,Bovine,2/4/2021,34,2,1,2a,0,0,0,0,0,0,0,0,39,Experimental Barn
271,Bovine,2/4/2021,34,2,1,2a,0,0,0,0,0,0,0,0,38.8,Experimental Barn
234,Caprine,2/4/2021,34,2,0,2b,0,0,0,0,0,0,0,0,38.8,Experimental Barn
235,Caprine,2/4/2021,34,2,0,2b,0,0,0,0,0,0,0,0,38.5,Experimental Barn
252,Caprine,2/4/2021,34,2,0,2b,0,0,0,0,0,0,0,0,38.9,Experimental Barn
254,Caprine,2/4/2021,34,2,0,2b,0,0,0,0,0,0,0,0,39.3,Experimental Barn
233,Caprine,2/4/2021,34,3,1,3a,0,0,0,0,0,0,0,,0,Postive Control
247,Caprine,2/4/2021,34,3,1,3a,0,0,0,0,0,0,0,0,38.3,Postive Control
236,Caprine,2/4/2021,34,4,0,4b,0,0,0,0,0,0,0,0,38.5,Negative Control
243,Caprine,2/4/2021,34,4,0,4b,0,0,0,0,0,0,0,0,38.6,Negative Control
258,Bovine,2/4/2021,34,5,1,5a,0,0,0,0,0,0,0,0,38.4,Experimental Barn
265,Bovine,2/4/2021,34,5,1,5a,0,0,0,0,0,0,0,0,38.9,Experimental Barn
269,Bovine,2/4/2021,34,5,1,5a,0,0,0,0,0,0,0,0,38.4,Experimental Barn
273,Bovine,2/4/2021,34,5,1,5a,0,0,0,0,0,0,0,0,38.7,Experimental Barn
232,Caprine,2/4/2021,34,5,0,5b,0,0,0,0,0,0,0,0,39,Experimental Barn
245,Caprine,2/4/2021,34,5,0,5b,0,0,0,0,0,0,0,0,38.3,Experimental Barn
248,Caprine,2/4/2021,34,5,0,5b,0,0,0,0,0,0,0,0,38.7,Experimental Barn
253,Caprine,2/4/2021,34,5,0,5b,0,0,0,0,0,0,0,0,38.9,Experimental Barn
256,Bovine,2/4/2021,34,6,1,6a,0,0,0,0,0,0,0,0,38.3,Experimental Barn
261,Bovine,2/4/2021,34,6,1,6a,0,0,0,0,0,0,0,0,38.5,Experimental Barn
268,Bovine,2/4/2021,34,6,1,6a,0,0,0,0,0,0,0,0,38.9,Experimental Barn
272,Bovine,2/4/2021,34,6,1,6a,0,0,0,0,0,0,0,0,37.9,Experimental Barn
231,Caprine,2/4/2021,34,6,0,6b,0,0,0,0,0,0,0,0,38.9,Experimental Barn
240,Caprine,2/4/2021,34,6,0,6b,0,0,0,0,0,0,0,0,38.5,Experimental Barn
244,Caprine,2/4/2021,34,6,0,6b,0,0,0,0,0,0,0,0,38.7,Experimental Barn
250,Caprine,2/4/2021,34,6,0,6b,0,0,0,0,0,0,0,0,39.2,Experimental Barn
260,Bovine,3/4/2021,35,1,1,1a,0,0,0,0,0,0,0,0,38.5,Experimental Barn
266,Bovine,3/4/2021,35,1,1,1a,0,0,0,0,0,0,0,0,38.9,Experimental Barn
274,Bovine,3/4/2021,35,1,1,1a,0,0,0,0,0,0,0,0,39.4,Experimental Barn
275,Bovine,3/4/2021,35,1,1,1a,0,0,0,0,0,0,0,0,38.5,Experimental Barn
239,Caprine,3/4/2021,35,1,0,1b,0,0,0,0,0,0,0,0,38,Experimental Barn
241,Caprine,3/4/2021,35,1,0,1b,0,0,0,0,0,0,0,0,38.8,Experimental Barn
246,Caprine,3/4/2021,35,1,0,1b,0,0,0,0,0,0,0,0,38,Experimental Barn
255,Caprine,3/4/2021,35,1,0,1b,0,0,0,0,0,0,0,0,38.4,Experimental Barn
259,Bovine,3/4/2021,35,2,1,2a,0,0,0,0,0,0,0,0,38.6,Experimental Barn
262,Bovine,3/4/2021,35,2,1,2a,0,0,0,0,0,0,0,0,38.5,Experimental Barn
263,Bovine,3/4/2021,35,2,1,2a,0,0,0,0,0,0,0,0,38.7,Experimental Barn
271,Bovine,3/4/2021,35,2,1,2a,0,0,0,0,0,0,0,0,38.7,Experimental Barn
234,Caprine,3/4/2021,35,2,0,2b,0,0,0,0,0,0,0,0,38.8,Experimental Barn
235,Caprine,3/4/2021,35,2,0,2b,0,0,0,0,0,0,0,0,38.5,Experimental Barn
252,Caprine,3/4/2021,35,2,0,2b,0,0,0,0,0,0,0,0,38.6,Experimental Barn
254,Caprine,3/4/2021,35,2,0,2b,0,0,0,0,0,0,0,0,39.4,Experimental Barn
233,Caprine,3/4/2021,35,3,1,3a,0,0,0,0,0,0,0,,0,Postive Control
247,Caprine,3/4/2021,35,3,1,3a,0,0,0,0,0,0,0,0,39.3,Postive Control
236,Caprine,3/4/2021,35,4,0,4b,0,0,0,0,0,0,0,0,37.9,Negative Control
243,Caprine,3/4/2021,35,4,0,4b,0,0,0,0,0,0,0,0,38.3,Negative Control
258,Bovine,3/4/2021,35,5,1,5a,0,0,0,0,0,0,0,0,37.6,Experimental Barn
265,Bovine,3/4/2021,35,5,1,5a,0,0,0,0,0,0,0,0,38.5,Experimental Barn
269,Bovine,3/4/2021,35,5,1,5a,0,0,0,0,0,0,0,0,37.9,Experimental Barn
273,Bovine,3/4/2021,35,5,1,5a,0,0,0,0,0,0,0,0,38.6,Experimental Barn
232,Caprine,3/4/2021,35,5,0,5b,0,0,0,0,0,0,0,0,38.7,Experimental Barn
245,Caprine,3/4/2021,35,5,0,5b,0,0,0,0,0,0,0,0,37.6,Experimental Barn
248,Caprine,3/4/2021,35,5,0,5b,0,0,0,0,0,0,0,0,38.2,Experimental Barn
253,Caprine,3/4/2021,35,5,0,5b,0,0,0,0,0,0,0,0,38.7,Experimental Barn
256,Bovine,3/4/2021,35,6,1,6a,0,0,0,0,0,0,0,0,38.6,Experimental Barn
261,Bovine,3/4/2021,35,6,1,6a,0,0,0,0,0,0,0,0,38.7,Experimental Barn
268,Bovine,3/4/2021,35,6,1,6a,0,0,0,0,0,0,0,0,38.7,Experimental Barn
272,Bovine,3/4/2021,35,6,1,6a,0,0,0,0,0,0,0,0,38.4,Experimental Barn
231,Caprine,3/4/2021,35,6,0,6b,0,0,0,0,0,0,0,0,39.2,Experimental Barn
240,Caprine,3/4/2021,35,6,0,6b,0,0,0,0,0,0,0,0,38.8,Experimental Barn
244,Caprine,3/4/2021,35,6,0,6b,0,0,0,0,0,0,0,0,38.7,Experimental Barn
250,Caprine,3/4/2021,35,6,0,6b,0,0,0,0,0,0,0,0,39.2,Experimental Barn
